"Universal Time","GOES secondary  Longwave","GOES secondary  Shortwave","GOES primary  Longwave","GOES primary  Shortwave"
"2024-05-17 16:09:00",0.0000021607515918731224,3.942490067743165e-8,0.000002170581410609884,4.417206866946799e-8
"2024-05-17 16:10:00",0.00000216122225538129,4.3423096229844305e-8,0.000002167518687201664,4.545946197254125e-8
"2024-05-17 16:11:00",0.000002174399924115278,4.514286189305494e-8,0.0000021866642327950103,4.8607603275740985e-8
"2024-05-17 16:12:00",0.000002175936970161274,4.3658328507945043e-8,0.000002187417067034403,4.9509957023019524e-8
"2024-05-17 16:13:00",0.000002153111381630879,3.984494512110359e-8,0.000002164222905776114,4.731270308866442e-8
"2024-05-17 16:14:00",0.0000021293603822414298,3.648215596285809e-8,0.0000021385556010500295,4.310609824642597e-8
"2024-05-17 16:15:00",0.00000210496773433988,3.5238134188375625e-8,0.000002114718199663912,4.026694711001255e-8
"2024-05-17 16:16:00",0.00000207790253625717,3.3051470893497026e-8,0.0000020867250896117184,3.9878703006479554e-8
"2024-05-17 16:17:00",0.000002058487325484748,3.073075305337625e-8,0.000002062058683804935,3.7255109219813676e-8
"2024-05-17 16:18:00",0.0000020228978883096715,2.8920005945565208e-8,0.0000020301413314882666,3.5422125677087024e-8
"2024-05-17 16:19:00",0.000001999539108510362,2.6450951651213472e-8,0.0000020061968371010153,3.4385507774459256e-8
"2024-05-17 16:20:00",0.000001974288124984014,2.6374118888838893e-8,0.000001980612296392792,3.267156500896817e-8
"2024-05-17 16:21:00",0.0000019508313471305883,2.6311502310250034e-8,0.0000019580127172957873,3.155354733053173e-8
"2024-05-17 16:22:00",0.0000019369474557606736,2.4322460490111553e-8,0.00000194449171431188,3.1666814948039246e-8
"2024-05-17 16:23:00",0.0000019211202015867457,2.4832029765775587e-8,0.000001928086703628651,2.9422761116393303e-8
"2024-05-17 16:24:00",0.0000019058001043958939,2.3701927531760703e-8,0.000001911979325086577,2.9279114244218363e-8
"2024-05-17 16:25:00",0.0000018967542700920603,2.0830874802868493e-8,0.000001902832309497171,3.075518861805904e-8
"2024-05-17 16:26:00",0.0000018921125501947245,2.2411454025927924e-8,0.000001894706770144694,3.14311314753013e-8
"2024-05-17 16:27:00",0.0000018910642438640934,2.310020796869594e-8,0.0000018948522892969777,2.857554193269607e-8
"2024-05-17 16:28:00",0.0000018990422177012078,2.517712971439323e-8,0.000001903789211610274,3.015946248297041e-8
"2024-05-17 16:29:00",0.000001924829348354251,2.7992070883442466e-8,0.0000019308515675220406,3.261890313410731e-8
